popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,multiple_artists,tempo_cat
24,150626,False,0.67,0.898,G,-4.656,major,0.0589,0.304,1.9e-4,0.272,0.712,160.106,4,kids,FALSE,Allegro
21,211663,False,0.509,0.954,F#/Gb,-6.06,major,0.0517,4.83e-4,0.524,0.501,0.841,120.001,4,goth,FALSE,Allegro
13,170160,False,0.672,0.454,D,-13.527,major,0.039,0.426,0,0.357,0.933,138.038,4,honky-tonk,FALSE,Allegro
38,175800,False,0.772,0.789,E,-7.159,minor,0.298,0.101,0,0.0575,0.549,84.96,4,afrobeat,FALSE,Andante
70,206051,False,0.415,0.668,C,-6.849,major,0.036,0.212,0.0615,0.27,0.842,180.048,4,garage,FALSE,Presto
42,253120,False,0.635,0.179,D,-18.415,major,0.0416,0.91,0,0.379,0.566,121.874,4,cantopop,FALSE,Allegro
47,163754,False,0.611,0.511,G,-12.077,minor,0.0498,0.511,0.413,0.114,0.652,122.023,4,cantopop,FALSE,Allegro
10,148000,False,0.614,0.402,D,-9.469,major,0.0932,0.942,0.915,0.106,0.25,176.004,4,study,FALSE,Presto
31,325040,False,0.491,0.798,F#/Gb,-9.126,major,0.0543,8.41e-4,0.274,0.109,0.275,130.004,4,industrial,FALSE,Allegro
34,313893,False,0.11,0.112,F,-22.858,major,0.0406,0.922,0.648,0.0792,0.0384,83.29,4,german,TRUE,Andante
38,270266,False,0.508,0.299,C,-7.457,minor,0.0261,0.502,0,0.112,0.137,108.159,4,german,FALSE,Moderato
37,372000,False,0.647,0.914,B,-7.097,minor,0.0676,0.199,1.8e-4,0.528,0.619,122.083,4,j-pop,FALSE,Allegro
37,158040,False,0.598,0.747,B,-2.497,major,0.0284,0.39,0,0.238,0.962,115.464,4,rock-n-roll,FALSE,Moderato
42,306786,False,0.409,0.35,A#/Bb,-8.025,major,0.0275,0.75,0,0.114,0.126,139.876,3,club,FALSE,Allegro
45,474066,False,0.445,0.332,C,-16.167,minor,0.0265,0.479,0.00503,0.968,0.144,74.93,4,psych-rock,FALSE,Adagio
49,188826,False,0.482,0.418,A,-6.873,major,0.042,0.847,1.43e-6,0.108,0.686,108.243,4,children,FALSE,Moderato
36,224640,False,0.663,0.733,A,-5.09,major,0.0298,0.00878,9.01e-6,0.108,0.741,107.967,4,ska,FALSE,Andante
20,212720,False,0.658,0.688,G#/Ab,-4.273,major,0.0584,0.121,0,0.0934,0.506,84.431,4,j-dance,FALSE,Andante
19,234213,True,0.349,0.953,E,-6.1,minor,0.0585,1.09e-5,0.00485,0.197,0.752,140.194,4,heavy-metal,FALSE,Allegro
0,343701,False,0.818,0.621,C,-12.274,major,0.0528,0.297,2.5e-5,0.111,0.642,117.343,4,alt-rock,FALSE,Moderato
24,287093,False,0.448,0.955,G#/Ab,-2.437,major,0.0543,0.67,1.29e-6,0.225,0.789,158.031,4,j-idol,FALSE,Allegro
48,273666,False,0.168,0.235,B,-7.877,major,0.0404,0.0321,0.82,0.0924,0.0618,127.748,4,industrial,FALSE,Allegro
22,292720,False,0.503,0.671,E,-6.404,minor,0.0247,0.299,0,0.139,0.451,94.928,3,rockabilly,FALSE,Andante
64,127026,False,0.516,0.351,C,-11.012,major,0.044,0.709,8.61e-5,0.116,0.796,159.757,4,children,FALSE,Allegro
39,278360,False,0.286,0.656,G,-7.638,major,0.038,0.00803,0,0.679,0.323,157.577,3,gospel,FALSE,Allegro
19,236160,False,0.818,0.621,A,-8.091,minor,0.0398,0.0862,0.152,0.162,0.397,125.043,4,detroit-techno,FALSE,Allegro
47,417266,False,0.212,0.525,C,-12.309,major,0.0513,0.519,0.118,0.977,0.0385,168.87,4,new-age,FALSE,Vivace
48,117836,False,0.718,0.432,A#/Bb,-11.149,minor,0.374,0.933,0.803,0.565,0.395,78.035,4,study,FALSE,Andante
59,269578,False,0.538,0.961,A,-3.496,minor,0.0536,0.00646,0,0.129,0.427,124.002,4,groove,FALSE,Allegro
40,76137,False,0.569,0.993,C#/Db,-4.287,major,0.115,1.4e-4,0.0184,0.333,0.0498,136.479,4,trance,FALSE,Allegro
58,158853,False,0.469,0.596,G,-8.348,major,0.0749,0.0101,0,0.321,0.783,133.586,4,british,FALSE,Allegro
55,244413,False,0.515,0.595,F,-6.76,minor,0.0504,0.8,0,0.0746,0.704,124.334,4,opera,FALSE,Allegro
37,220066,False,0.759,0.482,F#/Gb,-9.119,minor,0.0572,0.187,0.0404,0.11,0.776,79.996,4,electronic,FALSE,Andante
34,332893,False,0.395,0.862,C,-4.918,major,0.0579,0.116,6.49e-6,0.901,0.61,128.438,4,ska,FALSE,Allegro
17,152266,False,0.406,0.666,E,-5.573,major,0.0605,5.65e-4,1.86e-4,0.855,0.239,119.956,3,j-idol,FALSE,Moderato
28,422693,False,0.446,0.406,F#/Gb,-8.419,minor,0.0405,0.195,0,0.141,0.197,123.781,4,groove,FALSE,Allegro
64,302400,False,0.494,0.839,A,-8.79,minor,0.0647,0.0534,0.0706,0.253,0.219,126.329,4,synth-pop,FALSE,Allegro
0,172939,False,0.467,0.899,C,-7.658,major,0.0351,8.5e-5,0.904,0.144,0.098,94.978,4,happy,FALSE,Andante
46,221973,False,0.694,0.904,E,-4.65,minor,0.045,0.092,0.0256,0.0445,0.67,90.003,4,forro,FALSE,Andante
47,402494,False,0.832,0.854,A,-5.498,major,0.0441,3.23e-4,0.555,0.0303,0.918,130.035,4,detroit-techno,FALSE,Allegro
21,238304,False,0.44,0.861,A#/Bb,-6.007,major,0.0333,7.61e-5,0.898,0.397,0.361,92.615,4,goth,FALSE,Andante
3,92000,False,0.539,0.158,A#/Bb,-15.544,major,0.0356,0.976,0.498,0.151,0.685,88.18,3,classical,TRUE,Andante
46,185650,True,0.76,0.816,D,-3.851,minor,0.357,0.182,0,0.214,0.735,135.875,4,industrial,FALSE,Allegro
22,190953,False,0.482,0.821,F#/Gb,-6.433,minor,0.557,0.786,0,0.97,0.576,87.418,3,comedy,FALSE,Andante
25,191226,False,0.245,0.962,F,-5.85,major,0.115,1.45e-5,0.0473,0.0748,0.223,132.33,5,death-metal,FALSE,Allegro
14,100840,False,0.252,0.966,C#/Db,-4.399,major,0.147,1.04e-6,0.149,0.274,0.191,121.48,3,grindcore,FALSE,Allegro
27,254520,False,0.72,0.76,B,-6.868,major,0.0537,0.311,6.03e-5,0.317,0.887,169.83,4,salsa,FALSE,Vivace
46,221013,False,0.332,0.203,G,-22.194,major,0.0422,0.986,0.915,0.108,0.274,124.577,4,new-age,FALSE,Allegro
44,227640,False,0.83,0.604,C,-5.25,minor,0.0355,0.563,0.00108,0.221,0.82,144.008,4,afrobeat,FALSE,Allegro
20,175177,True,0.54,0.783,B,-4.326,minor,0.318,0.0768,0,0.537,0.655,132.655,5,j-dance,FALSE,Allegro
19,240453,False,0.339,0.967,D,-5.249,major,0.0696,3.26e-6,0.00511,0.268,0.466,193.942,4,heavy-metal,FALSE,Presto
43,230909,False,0.66,0.47,F,-5.217,major,0.0302,0.291,0,0.223,0.636,131.953,4,forro,FALSE,Allegro
21,170187,False,0.656,0.224,F,-14.32,minor,0.0772,0.884,1.15e-6,0.108,0.636,126.526,4,tango,FALSE,Allegro
55,220226,True,0.863,0.736,C,-6.888,major,0.0439,0.0421,5.03e-5,0.0968,0.739,124.013,4,breakbeat,FALSE,Allegro
24,364506,False,0.667,0.581,G,-4.166,minor,0.0383,0.576,4.59e-5,0.103,0.597,149.777,4,guitar,FALSE,Allegro
13,169160,False,0.535,0.227,G#/Ab,-13.704,major,0.034,0.891,1.11e-5,0.0984,0.431,78.783,3,honky-tonk,TRUE,Andante
57,178464,False,0.609,0.306,C#/Db,-9.477,major,0.0269,0.857,0,0.696,0.315,92.023,4,sertanejo,FALSE,Andante
66,236360,True,0.293,0.997,E,-4.364,minor,0.217,4.63e-4,3.95e-5,0.415,0.13,100.348,4,metal,FALSE,Andante
23,307773,True,0.483,0.659,C,-7.288,major,0.166,0.813,0,0.274,0.876,186.16,4,comedy,FALSE,Presto
37,227266,False,0.816,0.825,C#/Db,-4.426,minor,0.047,0.0157,0,0.658,0.97,121.988,4,children,FALSE,Allegro
19,236800,False,0.819,0.696,A,-8.536,minor,0.0283,0.308,1.02e-6,0.0507,0.948,120.274,4,trip-hop,FALSE,Allegro
42,281560,False,0.607,0.862,E,-7.504,minor,0.038,0.0125,2.36e-4,0.348,0.234,120.043,4,punk,FALSE,Allegro
34,59040,False,0.919,0.187,C,-13.599,major,0.082,0.907,0,0.101,0.484,114.091,4,kids,FALSE,Moderato
32,120353,False,0.188,0.999,A#/Bb,-18.9,major,0.051,0.474,0.988,0.929,1e-5,60.837,3,sleep,FALSE,Larghetto
64,366466,False,0.426,0.813,G#/Ab,-3.963,major,0.0318,1.94e-5,0.022,0.0937,0.228,149.013,4,hard-rock,FALSE,Allegro
27,325192,True,0.623,0.942,C#/Db,-5.218,major,0.0347,4.85e-5,0.00224,0.425,0.47,110.002,4,heavy-metal,FALSE,Moderato
39,190382,False,0.815,0.77,C,-7.499,major,0.0332,0.0238,6.83e-5,0.386,0.883,117.013,4,electronic,FALSE,Moderato
31,211346,False,0.469,0.499,F,-9.552,major,0.0342,0.603,0,0.179,0.217,139.704,4,rockabilly,FALSE,Allegro
41,230533,False,0.543,0.795,B,-7.565,minor,0.153,0.62,0,0.678,0.691,88.222,4,mpb,FALSE,Andante
12,161533,False,0.537,0.305,G,-11.896,major,0.03,0.476,0,0.208,0.52,96.098,4,honky-tonk,TRUE,Andante
70,462093,False,0.336,0.787,A#/Bb,-8.803,minor,0.0732,0.0793,0.0648,0.32,0.383,140.003,4,hard-rock,FALSE,Allegro
24,126266,False,0.625,0.446,B,-11.272,minor,0.0276,0.719,0.918,0.112,0.656,103.92,4,bluegrass,FALSE,Andante
52,277533,False,0.316,0.596,G,-5.806,minor,0.0282,0.705,0,0.102,0.563,147.842,4,metalcore,FALSE,Allegro
29,189717,False,0.336,0.0681,C,-25.095,major,0.0441,0.99,0.916,0.0671,0.0721,125.978,3,ambient,FALSE,Allegro
13,69760,False,0.369,0.974,F,-5.825,minor,0.113,1.5e-5,3.53e-4,0.379,0.491,108.92,4,grindcore,FALSE,Moderato
34,170303,False,0.111,0.636,D,-32.014,minor,0.102,0.784,1,0.112,0.00782,71.384,3,sleep,FALSE,Adagio
44,225426,False,0.565,0.843,G#/Ab,-5.142,major,0.0532,0.902,0,0.884,0.56,145.884,4,pagode,FALSE,Allegro
28,175046,False,0.583,0.534,D,-11.147,minor,0.0411,0.569,0,0.351,0.943,123.094,4,acoustic,FALSE,Allegro
41,206226,False,0.398,0.502,E,-15.055,minor,0.0469,0.0719,0.755,0.145,0.598,62.983,4,new-age,FALSE,Larghetto
59,177573,True,0.76,0.303,D,-11.362,major,0.0284,0.238,8.09e-6,0.294,0.15,99.991,4,edm,FALSE,Andante
22,307058,False,0.657,0.872,B,-6.318,minor,0.0379,0.00287,0.0425,0.142,0.937,96.53,4,industrial,FALSE,Andante
38,99204,False,0.781,0.229,A,-13.404,major,0.0358,0.124,0.855,0.101,0.514,87.967,4,study,FALSE,Andante
67,230778,False,0.491,0.947,C,-2.252,major,0.306,0.00261,0,0.34,0.474,166.236,4,k-pop,FALSE,Allegro
29,270640,False,0.492,0.929,C#/Db,-4.586,major,0.057,0.00198,8.79e-6,0.449,0.3,102.564,4,heavy-metal,FALSE,Andante
18,373761,False,0.735,0.518,D,-14.334,major,0.0702,0.223,0.858,0.111,0.164,109.002,4,chicago-house,FALSE,Moderato
17,260911,False,0.795,0.935,D,-3.627,major,0.0538,0.143,2.01e-6,0.295,0.703,131.997,4,j-idol,FALSE,Allegro
62,238586,False,0.588,0.559,E,-4.849,minor,0.0272,0.128,0,0.0977,0.278,123.845,4,grunge,FALSE,Allegro
7,72973,False,0.422,0.0472,D,-26.925,minor,0.0515,0.986,0.79,0.064,0.401,134.898,3,classical,TRUE,Allegro
52,258519,False,0.601,0.741,D,-6.424,major,0.0698,9.89e-4,0.00237,0.053,0.129,126.963,4,industrial,FALSE,Allegro
17,54240,False,0.339,0.481,C#/Db,-12.109,major,0.0482,0.187,0.995,0.125,0.226,116.344,3,british,FALSE,Moderato
20,250733,False,0.509,0.554,C,-8.945,minor,0.0478,0.234,5.16e-5,0.0968,0.491,80.187,4,malay,FALSE,Andante
40,227500,False,0.451,0.174,D#/Eb,-16.293,major,0.034,0.955,0.922,0.28,0.0399,191.975,4,piano,FALSE,Presto
68,224320,False,0.589,0.442,E,-8.517,major,0.0291,0.334,4.24e-4,0.0987,0.0904,122.688,3,metal,FALSE,Allegro
24,69385,True,0.506,0.973,D,-5.835,major,0.0846,1.69e-4,0.0198,0.356,0.152,90.018,4,heavy-metal,FALSE,Andante
27,133636,False,0.706,0.584,E,-8.492,major,0.0289,0.694,0.879,0.0759,0.339,131.969,3,study,FALSE,Allegro
76,224693,False,0.516,0.764,D,-6.223,major,0.0366,0.0717,0,0.115,0.376,148.021,4,piano,FALSE,Allegro
47,319713,False,0.368,0.0854,A#/Bb,-16.224,major,0.0495,0.922,0,0.11,0.203,106.6,5,ambient,FALSE,Andante
22,235586,False,0.562,0.575,G,-8.251,major,0.034,0.625,5.87e-6,0.0963,0.357,145.077,4,guitar,FALSE,Allegro
0,210106,False,0.63,0.758,G,-7.344,major,0.0256,0.00613,1.08e-5,0.299,0.918,104.257,4,kids,FALSE,Andante
33,173026,False,0.575,0.974,G,-2.208,major,0.0711,0.00857,2.92e-5,0.787,0.756,124.056,4,children,FALSE,Allegro
64,237540,False,0.661,0.838,C,-4.806,major,0.116,0.00491,0,0.287,0.526,91.463,4,k-pop,FALSE,Andante
20,130639,False,0.191,0.251,D,-14.046,minor,0.0369,0.877,0.897,0.128,0.0375,108.149,1,disney,FALSE,Moderato
22,506760,False,0.44,0.228,F#/Gb,-18.67,minor,0.0381,0.916,0.733,0.472,0.086,65.25,3,new-age,FALSE,Larghetto
20,242626,False,0.548,0.614,G#/Ab,-9.696,major,0.0266,0.121,0.916,0.123,0.365,136.005,4,trip-hop,FALSE,Allegro
40,195257,False,0.518,0.995,C,-3.412,major,0.0901,1.11e-5,0.00161,0.0931,0.342,135.013,4,german,FALSE,Allegro
20,213505,False,0.633,0.52,A#/Bb,-6.238,minor,0.0351,0.559,6.1e-4,0.192,0.458,73.493,4,trip-hop,FALSE,Adagio
64,225986,False,0.339,0.932,E,-5.017,major,0.057,0.00105,0.114,0.255,0.586,128.291,4,garage,FALSE,Allegro
23,269592,False,0.515,0.406,D#/Eb,-6.886,major,0.0263,0.407,0,0.143,0.135,114.767,4,malay,FALSE,Moderato
26,179920,False,0.592,0.569,A#/Bb,-7.181,minor,0.0812,0.601,2.43e-4,0.137,0.683,178.938,4,goth,FALSE,Presto
45,235039,False,0.624,0.51,E,-6.796,minor,0.149,0.0224,0.707,0.049,0.209,159.841,4,trance,FALSE,Allegro
1,250859,False,0.226,0.388,G#/Ab,-8.44,major,0.0314,0.535,0,0.103,0.158,114.126,4,world-music,FALSE,Moderato
21,284800,False,0.356,0.909,D,-3.942,minor,0.0705,0.00277,1e-6,0.92,0.167,146.936,4,goth,FALSE,Allegro
18,290960,False,0.643,0.369,E,-10.205,minor,0.101,0.0388,0.83,0.114,0.661,140.04,3,trip-hop,FALSE,Allegro
52,393219,False,0.611,0.512,B,-12.533,minor,0.0361,0.3,8.51e-4,0.219,0.263,99.987,1,folk,FALSE,Andante
39,213280,False,0.501,0.83,G,-5.811,major,0.0446,0.0882,0,0.922,0.48,146.491,4,ska,FALSE,Allegro
25,348245,False,0.4,0.788,B,-2.516,major,0.0442,0.442,0,0.0889,0.36,119.92,4,groove,FALSE,Moderato
8,305173,False,0.528,0.844,A#/Bb,-10.246,minor,0.0395,0.232,0.857,0.0795,0.142,124.075,4,detroit-techno,FALSE,Allegro
28,233924,False,0.343,0.908,A,-4.571,major,0.0874,6.5e-4,3.56e-5,0.35,0.632,156.109,4,garage,FALSE,Allegro
49,292275,False,0.675,0.814,E,-6.138,minor,0.0631,0.613,0,0.974,0.774,104.018,4,pagode,FALSE,Andante
22,144319,False,0.619,0.644,F#/Gb,-14.164,minor,0.954,0.738,0,0.698,0.464,85.532,4,comedy,FALSE,Andante
43,196085,False,0.727,0.748,A#/Bb,-5.909,major,0.0579,0.393,0,0.475,0.558,135.041,4,forro,FALSE,Allegro
39,178733,False,0.647,0.527,C,-8.454,major,0.0273,0.232,0,0.098,0.659,110.618,4,j-pop,FALSE,Moderato
53,240533,False,0.467,0.124,C#/Db,-22.377,major,0.0516,0.992,0.879,0.0912,0.123,112.598,4,new-age,FALSE,Moderato
20,219004,False,0.334,0.0549,C,-24.473,major,0.0403,0.984,0.933,0.163,0.176,68.879,4,new-age,FALSE,Adagio
0,80867,False,0.914,0.739,D,-6.014,major,0.117,0.714,0,0.047,0.942,114.954,4,children,FALSE,Moderato
0,336933,False,0.676,0.67,A,-7.218,minor,0.051,0.00565,0.00676,0.0805,0.725,90.232,4,alt-rock,FALSE,Andante
37,232002,False,0.723,0.811,C,-7.105,major,0.0439,0.707,0,0.147,0.897,102.088,4,samba,FALSE,Andante
67,221093,False,0.486,0.977,G,-3.463,major,0.0603,0.00237,0,0.298,0.413,103.501,4,emo,FALSE,Andante
9,486906,False,0.61,0.468,F,-16.699,minor,0.034,0.0475,0.925,0.0466,0.873,121.885,4,chicago-house,FALSE,Allegro
25,52546,False,0.359,0.221,E,-7.627,minor,0.0391,0.994,0.0272,0.311,0.438,94.533,4,malay,FALSE,Andante
39,226933,False,0.622,0.956,B,-3.422,minor,0.053,2.95e-5,0.851,0.359,0.446,140.073,4,breakbeat,FALSE,Allegro
60,418466,False,0.31,0.637,D#/Eb,-8.595,minor,0.037,0.215,0.116,0.0619,0.426,147.4,4,grunge,FALSE,Allegro
23,237280,False,0.479,0.978,F,-4.516,major,0.0495,6.61e-6,8.68e-4,0.0732,0.334,100.993,4,heavy-metal,FALSE,Andante
22,174000,False,0.495,0.226,F#/Gb,-12.985,major,0.0342,0.718,0,0.0992,0.0845,113.953,4,bluegrass,FALSE,Moderato
13,295053,False,0.241,0.984,A,-4.756,major,0.189,2.78e-5,0.00571,0.392,0.0398,120.187,4,grindcore,FALSE,Allegro
33,339082,False,0.403,0.196,G#/Ab,-11.488,major,0.0344,0.803,0,0.105,0.169,127.274,4,world-music,FALSE,Allegro
0,28946,False,0.359,0.143,E,-30.401,major,0.439,0.393,0.0379,0.393,0.0366,119.207,5,iranian,FALSE,Moderato
40,172000,False,0.807,0.335,A,-7.603,major,0.0388,0.461,0,0.223,0.961,179.907,3,children,FALSE,Presto
36,129476,False,0.385,0.548,G,-7.208,major,0.0308,0.51,0.136,0.102,0.415,145.109,3,cantopop,FALSE,Allegro
23,275626,True,0.476,0.683,G,-5.107,major,0.065,0.632,0,0.874,0.778,128.984,4,comedy,FALSE,Allegro
31,282506,False,0.708,0.596,G,-6.776,major,0.0256,0.0813,1.71e-4,0.258,0.682,102.005,4,rock-n-roll,FALSE,Andante
38,86053,False,0.641,0.504,G,-7.884,minor,0.0531,0.35,0,0.174,0.87,167.976,4,samba,TRUE,Allegro
79,176346,True,0.38,0.988,C#/Db,-2.042,major,0.0639,2.64e-5,7.86e-5,0.368,0.769,186.113,4,punk,FALSE,Presto
11,174056,False,0.778,0.601,G,-11.803,major,0.0353,0.627,1.03e-5,0.0602,0.831,132.021,4,honky-tonk,FALSE,Allegro
58,229816,False,0.545,0.977,A#/Bb,-5.033,minor,0.106,3.12e-5,4.38e-6,0.0704,0.172,120.018,4,death-metal,FALSE,Allegro
55,299173,False,0.26,0.731,E,-5.946,minor,0.0545,0.517,0.179,0.106,0.152,160.396,4,metalcore,FALSE,Allegro
79,311106,False,0.217,0.905,D,-4.103,major,0.0752,2.89e-4,1.1e-4,0.222,0.236,96.95,4,emo,FALSE,Andante
37,169280,False,0.576,0.292,D,-9.575,minor,0.0388,0.855,2.52e-6,0.0856,0.576,165.073,3,guitar,FALSE,Allegro
41,257105,False,0.684,0.708,D,-4.818,minor,0.0476,0.0204,4.08e-5,0.075,0.405,91.98,4,turkish,FALSE,Andante
24,264973,False,0.584,0.89,F#/Gb,-3.904,minor,0.0387,0.022,5.32e-5,0.274,0.806,136.652,4,synth-pop,FALSE,Allegro
0,108200,False,0.678,0.106,C,-14.393,minor,0.242,0.981,0,0.134,0.633,137.354,4,romance,FALSE,Allegro
30,159613,False,0.584,0.291,D,-11.887,major,0.124,0.687,1.53e-5,0.309,0.66,101.255,4,children,FALSE,Andante
23,173506,False,0.563,0.955,D,-7.139,major,0.0502,0.418,0,0.118,0.923,143.219,4,rockabilly,FALSE,Allegro
30,140624,False,0.673,0.294,B,-13.874,minor,0.047,0.94,0.928,0.115,0.462,143.934,3,guitar,FALSE,Allegro
25,208222,False,0.374,0.576,A,-10.691,minor,0.0631,0.898,0.0417,0.356,0.354,118.97,4,tango,FALSE,Moderato
0,240595,False,0.0761,0.945,D,-21.407,major,0.0527,0.137,0.993,0.648,1e-5,82.496,5,sleep,FALSE,Andante
26,342560,False,0.579,0.68,C,-3.648,major,0.106,0.524,3.35e-4,0.0864,0.524,77.458,3,guitar,FALSE,Andante
13,123000,False,0.785,0.434,C#/Db,-8.215,major,0.287,0.161,0,0.112,0.272,80.03,4,kids,TRUE,Andante
24,330637,False,0.533,0.97,C#/Db,-4.348,major,0.0397,0.00442,0.027,0.958,0.551,128.028,4,heavy-metal,FALSE,Allegro
30,128759,False,0.588,0.606,D,-6.975,minor,0.0306,0.564,7.6e-5,0.319,0.779,126.995,4,bluegrass,FALSE,Allegro
69,216586,False,0.618,0.449,D,-10.565,major,0.0435,0.383,0.0182,0.116,0.699,75.046,4,alt-rock,FALSE,Adagio
50,199929,False,0,0.398,D,-16.889,minor,0,0.795,0.979,0.931,0,0,0,sleep,FALSE,NA
15,170973,False,0.475,0.27,G,-10.675,major,0.0282,0.786,1.53e-4,0.125,0.748,145.902,3,honky-tonk,TRUE,Allegro
65,167820,False,0.441,0.59,C,-5.615,major,0.0514,0.242,0,0.349,0.411,84.633,4,anime,FALSE,Andante
19,215066,False,0.483,0.996,G,-5.496,major,0.0997,1.19e-4,0.0589,0.992,0.442,143.987,4,happy,FALSE,Allegro
15,72600,True,0.446,0.869,F#/Gb,-6.189,minor,0.503,0.00448,0.0843,0.109,0.199,133.75,5,grindcore,FALSE,Allegro
14,163693,False,0.788,0.383,D,-9.886,major,0.0463,0.642,0,0.062,0.948,95.673,4,honky-tonk,TRUE,Andante
16,172752,False,0.844,0.82,G,-6.161,major,0.121,0.0403,0,0.0705,0.921,127.984,4,kids,FALSE,Allegro
8,120332,False,0.664,0.186,F,-16.097,major,0.0685,0.555,0.00928,0.114,0.193,161.969,4,study,FALSE,Allegro
21,97346,False,0.367,0.606,C#/Db,-13.294,major,0.0607,0.0732,0.743,0.113,0.0768,130.596,4,british,FALSE,Allegro
27,64378,False,0.592,0.209,G,-12.628,major,0.0467,0.915,0,0.111,0.323,86.513,3,cantopop,FALSE,Andante
11,130000,False,0.475,0.414,C,-10.073,minor,0.0321,0.671,0.901,0.118,0.271,85.054,4,study,FALSE,Andante
40,144390,False,0.455,0.647,G#/Ab,-11.587,minor,0.0706,0.227,0.825,0.11,0.289,93.007,4,study,FALSE,Andante
31,458271,False,0.511,0.69,F,-12.998,major,0.0432,0.631,0.897,0.103,0.0398,137.02,4,idm,FALSE,Allegro
20,135400,False,0.708,0.392,A#/Bb,-9.276,major,0.118,0.72,0.88,0.122,0.64,87.03,4,study,FALSE,Andante
42,323919,False,0.594,0.418,G#/Ab,-12.837,major,0.0285,0.107,0.917,0.112,0.0375,105.999,4,ambient,FALSE,Andante
35,331514,False,0.647,0.676,A#/Bb,-12.66,minor,0.0453,0.0232,0.381,0.0528,0.171,121.03,4,idm,FALSE,Allegro
37,126199,False,0.659,0.944,A,-3.055,minor,0.0574,0.433,1.73e-6,0.106,0.917,172.052,4,forro,FALSE,Vivace
16,196853,False,0.469,0.958,D,-5.408,minor,0.0593,0.00609,0.00106,0.245,0.403,83.997,4,black-metal,FALSE,Andante
58,129293,False,0.77,0.496,B,-8.45,major,0.0468,0.719,0,0.123,0.571,117.331,3,british,FALSE,Moderato
16,56296,False,0.343,0.154,G,-24.109,major,0.0469,0.988,0.905,0.159,0.286,116.074,5,classical,TRUE,Moderato
50,167979,True,0.786,0.798,G,-6.777,major,0.268,0.0579,0,0.247,0.714,89.997,4,country,FALSE,Andante
78,214666,False,0.754,0.759,A,-5.218,major,0.302,0.153,1.08e-4,0.101,0.435,126.366,4,hard-rock,FALSE,Allegro
12,288001,False,0.926,0.829,C#/Db,-4.521,minor,0.139,0.00381,0,0.0785,0.868,129.988,4,kids,FALSE,Allegro
8,54866,False,0.656,0.678,D#/Eb,-5.615,major,0.365,0.532,0,0.0308,0.718,65.77,4,kids,FALSE,Larghetto
33,155773,False,0.589,0.899,B,-4.46,minor,0.141,0.553,0,0.907,0.882,99.901,4,ska,FALSE,Andante
61,312346,False,0.601,0.863,C,-4.31,major,0.0685,0.0626,0,0.0717,0.676,130.189,4,garage,FALSE,Allegro
24,172872,True,0.779,0.858,C#/Db,-5.163,major,0.315,0.0175,0,0.0409,0.876,101.685,4,j-dance,FALSE,Andante
29,195746,False,0.368,0.99,D,-3.219,major,0.0529,1.92e-4,5.54e-5,0.293,0.663,100.078,4,metalcore,FALSE,Andante
5,258546,False,0.755,0.739,A,-11.489,minor,0.0503,0.211,0.348,0.179,0.695,123.451,4,chicago-house,FALSE,Allegro
51,271613,False,0.675,0.681,F,-5.728,minor,0.0356,0.312,0,0.304,0.675,106.521,4,garage,FALSE,Andante
26,294304,True,0.546,0.704,E,-8.276,minor,0.0498,0.00113,0.696,0.101,0.391,173.103,4,industrial,FALSE,Vivace
59,432000,False,0.795,0.652,D,-8.042,major,0.0434,3.79e-4,0.881,0.0879,0.121,124.995,4,german,FALSE,Allegro
46,445149,False,0.269,0.611,D#/Eb,-8.364,major,0.0401,0.0342,1.08e-4,0.227,0.138,152.21,4,world-music,FALSE,Allegro
31,192344,False,0.556,0.557,B,-5.171,major,0.11,0.0687,0.805,0.151,0.536,191.796,4,study,FALSE,Presto
19,260213,False,0.445,0.775,D,-2.185,major,0.038,0.00993,0.00185,0.305,0.422,136.154,4,j-idol,FALSE,Allegro
28,201932,False,0.313,0.242,C,-12.028,minor,0.0383,0.964,0.00788,0.107,0.406,87.07,3,tango,FALSE,Andante
19,170906,False,0.496,0.418,C,-7.518,major,0.0417,0.902,0,0.111,0.791,119.487,4,tango,FALSE,Moderato
17,313533,True,0.131,0.855,G,-11.139,major,0.0813,1.9e-6,0.87,0.189,0.279,77.623,4,grindcore,FALSE,Andante
47,218456,False,0.633,0.636,A,-6.805,major,0.0413,0.497,0,0.168,0.548,123.908,4,pagode,FALSE,Allegro
8,330931,False,0.725,0.444,G,-8.765,major,0.0827,3.43e-4,0.00181,0.108,0.406,98.961,4,chicago-house,FALSE,Andante
48,338640,False,0.307,0.987,G,-4.592,minor,0.21,1.33e-4,0.00813,0.118,0.116,167.619,4,metalcore,FALSE,Allegro
15,285533,False,0.651,0.634,E,-14.114,major,0.0385,0.838,0.904,0.189,0.735,111.915,4,idm,FALSE,Moderato
26,213617,False,0.605,0.587,F,-5.085,minor,0.0404,0.254,4.42e-6,0.0743,0.357,141.019,4,spanish,FALSE,Allegro
58,298600,False,0.356,0.904,D,-3.953,major,0.0624,2.44e-4,1.75e-6,0.359,0.38,162.397,4,grunge,FALSE,Allegro
13,142600,False,0.507,0.336,E,-12.555,major,0.0632,0.926,0,0.344,0.774,172.878,3,honky-tonk,FALSE,Vivace
